"time","NO2"
1744412074671,4.726047872
1744412141173,4.769596259
1744412207697,4.663757549
1744412274204,4.708499484
1744412340728,4.705467226
1744412412933,4.664951097
1744412479451,4.762338194
1744412612485,4.69640271
1744412678994,4.773209162
1744412745519,4.808305936
1744412812290,4.761725291
1744412878545,4.710918839
1744413011589,4.708499484
1744413078107,4.723628517
1744413144618,4.70608013
1744413211138,4.759918839
1744413277649,4.761112388
1744413344165,4.708499484
1744413410671,4.711531743
1744413477184,4.790757549
1744413543719,4.767176904
1744413610215,4.691564001
1744413676726,4.658918839
1744413743250,4.812531743
1744413809761,4.720015613
1744413876275,4.690983355
1744413942784,4.768370452
1744414009302,4.715144646
1744414075812,4.741789807
1744414142334,4.738757549
1744414275363,4.760531743
1744414341872,4.679467226
1744414408383,4.763564001
1744414474902,4.763564001
1744414541422,4.75024142
1744414607933,4.747209162
1744414674446,4.730886581
1744414740964,4.60024142
1744414873992,4.723628517
1744414940506,4.673434968
1744415007230,4.664951097
1744415073540,4.704273678
1744415140430,4.73208013
1744415206573,4.62624142
1744415273720,4.709725291
1744415339590,4.710918839
1744415472611,4.759918839
1744415539130,4.660725291
1744415605641,4.675854323
1744415672155,4.653467226
1744415738678,4.725434968
1744415805255,4.695822065
1744415871698,4.720015613
1744415938207,4.762951097
1744416071241,4.705467226
1744416137757,4.739951097
1744416209967,4.72424142
1744416293579,4.719983355
1744416360950,4.721822065
1744416493136,4.775660775
1744416559695,4.776854323
1744416692692,4.665564001
1744416759209,4.765370452
1744416825727,4.706693033
1744416892238,4.685531743
1744416958751,4.715144646
1744417091782,4.614144646
1744417158294,4.697628517
1744417291318,4.775660775
1744417363533,4.790144646
1744417436865,4.751467226
1744417510199,4.643176904
1744417583524,4.710918839
1744417656852,4.645596259
1744417734762,4.689144646
1744417934307,4.630499484
1744418000827,4.671015613
1744418067331,4.645015613
1744418133848,4.676467226
1744418200358,4.651660775
1744418266873,4.701854323
1744418333389,4.713338194
1744418399901,4.622628517
1744418532938,4.70608013
1744418599445,4.755693033
1744418665958,4.709112388
1744418732479,4.655886581
1744418798991,4.690951097
1744418865516,4.74540271
1744418932200,4.731499484
1744418998531,4.722434968
1744419070745,4.77624142
1744419137267,4.72424142
1744419203773,4.761112388
1744419270285,4.713951097
1744419336806,4.748434968
1744419403317,4.742983355
1744419469836,4.707918839
1744419536348,4.655886581
1744419602859,4.592370452
1744419669368,4.692789807
1744419735920,4.680693033
1744419802403,4.72424142
1744419868915,4.709725291
1744419935421,4.744789807
1744420001939,4.698209162
1744420068459,4.743596259
1744420134970,4.715144646
1744420201494,4.638951097
1744420340239,4.758725291
1744420406754,4.660112388
1744420473274,4.731499484
1744420540400,4.749047872
1744420606308,4.752660775
1744420672819,4.692789807
1744420739333,4.726660775
1744420938888,4.599628517
1744421005388,4.662531743
1744421071905,4.758112388
1744421138416,4.730886581
1744421204921,4.774434968
1744421271450,4.802854323
1744421337961,4.718176904
1744421470988,4.785338194
1744421537500,4.684918839
1744421604150,4.680693033
1744421687625,4.735112388
1744421754141,4.80408013
1744421820675,4.697015613
1744421953691,4.713338194
1744422020194,4.681886581
1744422086708,4.637144646
1744422153215,4.663757549
1744422220530,4.756305936
1744422286248,4.561531743
1744422352760,4.723015613
1744422419279,4.712757549
1744422552316,4.71940271
1744422618826,4.60508013
1744422685339,4.677660775
1744422751860,4.664338194
1744422818369,4.710338194
1744422884882,4.587531743
1744422962794,4.753273678
1744423029312,4.651660775
1744423095821,4.672822065
1744423162333,4.72424142
1744423228853,4.758112388
1744423361873,4.660725291
1744423428395,4.695209162
1744423494904,4.571822065
1744423561413,4.756273678
1744423694447,4.662531743
1744423760953,4.686725291
1744423827471,4.719983355
1744423893999,4.60024142
1744423960527,4.688564001
1744424027490,4.750854323
1744424093556,4.617789807
1744424160700,4.650434968
1744424298801,4.709112388
1744424431827,4.743596259
1744424498343,4.658918839
1744424564860,4.706693033
1744424631369,4.710338194
1744424697889,4.702467226
1744424836610,4.704886581
1744424903123,4.687951097
1744424969635,4.684305936
1744425041848,4.637725291
1744425108363,4.599628517
1744425174879,4.761725291
1744425241387,4.597209162
1744425307905,4.608112388
1744425374415,4.663757549
1744425440929,4.721209162
1744425507448,4.751467226
1744425573952,4.664370452
1744425640477,4.724822065
1744425706990,4.725434968
1744425773499,4.686144646
1744425840900,4.710918839
1744425973390,4.634725291
1744426039559,4.689757549
1744426172585,4.686112388
1744426239950,4.668596259
1744426305611,4.62808013
1744426377820,4.69640271
1744426643883,4.659499484
1744426710398,4.690983355
1744426776907,4.726660775
1744426843421,4.779273678
1744426909945,4.692176904
1744426976455,4.727854323
1744427042966,4.650434968
1744427109480,4.67040271
1744427187408,4.597209162
1744427260721,4.641370452
1744427334450,4.744789807
1744427480707,4.712757549
1744427558631,4.698822065
1744427625163,4.646822065
1744427691674,4.672822065
1744427758192,4.728467226
1744427891219,4.722434968
1744427957729,4.651660775
1744428024238,4.660725291
1744428090759,4.658305936
1744428157320,4.655273678
1744428223792,4.747209162
1744428290304,4.704886581
1744428356821,4.714564001
1744428423343,4.744789807
1744428490165,4.701854323
1744428556372,4.606886581
1744428622882,4.700047872
1744428689389,4.576047872
1744428755906,4.602660775
1744428833824,4.650434968
1744428900496,4.693983355
1744429033355,4.693983355
1744429099875,4.67524142
1744429166390,4.712725291
1744429232897,4.716370452
1744429299407,4.664370452
1744429432446,4.716370452
1744429498957,4.64740271
1744429631987,4.690370452
1744429698494,4.675854323
1744429765900,4.649854323
1744429831523,4.754467226
1744429964551,4.730273678
1744430036763,4.679467226
1744430110186,4.716983355
1744430183418,4.72240271
1744430256752,4.741176904
1744430330850,4.675854323
1744430402306,4.65708013
1744430535328,4.637757549
1744430601841,4.706693033
1744430668348,4.725434968
1744430734865,4.672822065
1744430801383,4.643789807
1744430867892,4.667370452
1744430934405,4.677047872
1744431000952,4.680693033
1744431133950,4.704273678
1744431200463,4.712757549
1744431266984,4.69640271
1744431333513,4.70608013
1744431400204,4.698822065
1744431466549,4.724822065
1744431599572,4.713338194
1744431738298,4.741176904
1744431804805,4.631693033
1744431871332,4.667983355
1744431937843,4.669209162
1744432004350,4.695209162
1744432070870,4.660112388
1744432137373,4.713338194
1744432203888,4.723628517
1744432270409,4.688531743
1744432336918,4.716370452
1744432403428,4.736918839
1744432469951,4.665564001
1744432536475,4.651660775
1744432602983,4.698822065
1744432669490,4.78108013
1744432736600,4.693983355
1744432802528,4.676467226
1744432869340,4.625628517
1744432935557,4.623822065
1744433007768,4.697628517
1744433080203,4.747209162
1744433146495,4.773822065
1744433213700,4.688531743
1744433279522,4.684918839
1744433412551,4.751434968
1744433479630,4.677047872
1744433545575,4.635918839
1744433612870,4.737531743
1744433745124,4.741789807
1744433811627,4.778660775
1744433878140,4.686112388
1744434011167,4.726660775
1744434077679,4.663144646
1744434144205,4.658305936
1744434210708,4.730886581
1744434277222,4.742983355
1744434343738,4.646209162
1744434482473,4.692789807
1744434554681,4.716370452
1744434628110,4.716983355
1744434701347,4.789564001
1744434774670,4.742370452
1744434920216,4.758112388
1744435119786,4.740564001
1744435186301,4.661951097
1744435252812,4.703047872
1744435319326,4.741789807
1744435518868,4.671015613
1744435585381,4.662531743
1744435651893,4.70124142
1744435724110,4.765370452
1744435797438,4.65708013
1744435870761,4.742983355
1744435950904,4.70124142
1744436017425,4.715144646
1744436096451,4.715757549
1744436162965,4.685531743
1744436296400,4.637757549
1744436362514,4.712144646
1744436429250,4.69640271
1744436495548,4.721822065
1744436567759,4.765370452
1744436634280,4.781693033
1744436700835,4.747822065
1744436833812,4.628660775
1744436900328,4.687338194
1744436966842,4.72240271
1744437033352,4.562144646
1744437105564,4.734499484
1744437172770,4.739951097
1744437238596,4.671015613
1744437305105,4.717596259
1744437371617,4.73208013
1744437438129,4.77140271
1744437504649,4.734531743
1744437571166,4.615983355
1744437637672,4.725434968
1744437704189,4.767176904
1744437776410,4.651660775
1744437842916,4.717596259
1744437909428,4.713338194
1744437975939,4.74540271
1744438042459,4.652854323
1744438108965,4.662531743
1744438175488,4.601467226
1744438241997,4.739951097
1744438308508,4.733305936
1744438375230,4.643176904
1744438441535,4.656499484
1744438508590,4.698209162
1744438574575,4.715144646
1744438646794,4.63108013
1744438713328,4.69640271
1744438779835,4.573015613
1744438846355,4.772628517
1744438912864,4.71940271
1744439178924,4.636531743
1744439245432,4.645596259
1744439311945,4.715757549
1744439389863,4.746596259
1744439463189,4.711531743
1744439536520,4.699434968
1744439609854,4.730273678
1744439683177,4.658305936
1744439755390,4.742983355
1744439907752,4.718176904
1744439987886,4.742983355
1744440073740,4.674628517
1744440147610,4.646822065
1744440220679,4.671015613
1744440293722,4.693983355
1744440444959,4.623209162
1744440511470,4.700660775
1744440577984,4.729660775
1744440644515,4.712144646
1744440711270,4.673434968
1744440844530,4.602660775
1744440910687,4.683112388
1744440977800,4.658305936
1744441043596,4.652854323
1744441110106,4.632305936
1744441176621,4.681305936
1744441243131,4.527660775
1744441309641,4.671628517
1744441376165,4.700047872
1744441442674,4.672209162
1744441509194,4.674047872
1744441575697,4.641983355
1744441642220,4.656499484
1744441708735,4.660725291
1744441780943,4.721822065
1744441913967,4.689757549
1744441980543,4.664951097
1744442113510,4.596596259
1744442180250,4.775047872
1744442246534,4.651660775
1744442313600,4.695209162
1744442379568,4.69824142
1744442446860,4.677660775
1744442512639,4.749015613
1744442717883,4.613564001
1744442791218,4.701854323
1744442871355,4.744176904
1744442937879,4.698822065
1744443011208,4.68008013
1744443090234,4.656499484
1744443156744,4.756886581
1744443223255,4.728467226
1744443289774,4.711531743
1744443361986,4.723015613
1744443495120,4.710305936
1744443561522,4.753854323
1744443628400,4.722434968
1744443694566,4.731499484
1744443761600,4.681886581
1744443827576,4.686144646
1744443894940,4.705467226
1744443960619,4.697628517
1744444093635,4.738757549
1744444160148,4.722434968
1744444226661,4.69824142
1744444293193,4.672209162
1744444359694,4.658305936
1744444426214,4.71940271
1744444492727,4.722434968
1744444559238,4.65408013
1744444637156,4.592983355
1744444703671,4.743596259
1744444770203,4.646822065
1744444836698,4.598434968
1744444908909,4.664338194
1744444975423,4.785305936
1744445041945,4.707305936
1744445241481,4.739370452
1744445307985,4.686725291
1744445374512,4.721822065
1744445441160,4.641983355
1744445507534,4.738757549
1744445574520,4.666176904
1744445719595,4.64440271
1744445798622,4.636531743
1744445871946,4.543983355
1744446018604,4.678273678
1744446091927,4.754467226
1744446164149,4.669209162
1744446236393,4.634725291
1744446302905,4.735112388
1744446435933,4.721209162
1744446502439,4.658918839
1744446568955,4.766564001
1744446635474,4.597209162
1744446701991,4.737531743
1744446835190,4.710918839
1744446901540,4.72908013
1744446980555,4.689757549
1744447047870,4.675854323
1744447120400,4.731499484
1744447193739,4.631693033
1744447346890,4.687951097
1744447412609,4.800434968
1744447479116,4.672209162
1744447545636,4.816176904
1744447612149,4.687338194
1744447678654,4.723628517
1744447811693,4.642596259
1744447878202,4.735112388
1744447944717,4.69340271
1744448011232,4.752047872
1744448077746,4.715144646
1744448144252,4.704273678
1744448210767,4.753886581
1744448277279,4.615370452
1744448343796,4.733305936
1744448410305,4.739338194
1744448476831,4.703660775
1744448543342,4.709112388
1744448626951,4.733918839
1744448693465,4.660112388
1744448759982,4.753273678
1744448893100,4.697628517
1744449026350,4.697015613
1744449098240,4.708499484
1744449164756,4.683693033
1744449231271,4.657693033
1744449297789,4.668596259
1744449364304,4.690951097
1744449430808,4.72240271
1744449497320,4.739370452
1744449563857,4.568176904
1744449630348,4.682499484
1744449696870,4.767789807
1744449763382,4.654660775
1744449829889,4.640757549
1744449902108,4.632886581
1744450035171,4.713951097
1744450113810,4.697628517
1744450179586,4.720015613
1744450246109,4.701854323
1744450318318,4.741789807
1744450451490,4.717596259
1744450517859,4.669789807
1744450584373,4.644983355
1744450656587,4.663144646
1744450723103,4.669176904
1744450789622,4.641370452
1744450856133,4.683725291
1744450922650,4.687338194
1744450989158,4.692176904
1744451055680,4.731499484
1744451122193,4.636531743
1744451188702,4.617789807
1744451255217,4.651047872
1744451321732,4.729660775
1744451388248,4.690370452
1744451454758,4.708499484
1744451521275,4.675854323
1744451654297,4.648628517
1744451720813,4.683112388
1744451787328,4.615370452
1744451853841,4.733305936
1744451931756,4.686112388
1744451998262,4.711531743
1744452131503,4.766564001
1744452197805,4.672209162
1744452264322,4.638338194
1744452330838,4.70308013
1744452397345,4.65408013
1744452463862,4.742370452
1744452530377,4.680693033
1744452596891,4.753273678
1744452663414,4.654693033
1744452729926,4.658305936
1744452796448,4.589370452
1744452862957,4.666789807
1744452929469,4.705467226
1744452995989,4.669789807
1744453134708,4.651047872
1744453201222,4.718789807
1744453334257,4.761112388
1744453400772,4.674628517
1744453467282,4.673434968
1744453533794,4.732693033
1744453600325,4.659531743
1744453666850,4.682499484
1744453733359,4.731499484
1744453872910,4.678854323
1744453944303,4.725434968
1744454017630,4.733918839
1744454090962,4.735725291
1744454164285,4.706693033
1744454237619,4.772628517
1744454309827,4.676434968
1744454376355,4.77324142
1744454442861,4.724854323
1744454509374,4.674047872
1744454575885,4.707305936
1744454642404,4.689144646
1744454775439,4.582112388
1744454841947,4.677660775
1744454974967,4.679467226
1744455041783,4.716983355
1744455108600,4.655886581
1744455174511,4.735725291
1744455241320,4.735112388
1744455374550,4.689757549
1744455440566,4.638951097
1744455507800,4.688564001
1744455573602,4.716983355
1744455651507,4.599047872
1744455718310,4.700047872
1744455851470,4.617789807
1744455917564,4.663144646
1744455984740,4.597822065
1744456050592,4.697628517
1744456117103,4.666757549
1744456183614,4.669789807
1744456250128,4.753273678
1744456316644,4.69824142
1744456383162,4.636531743
1744456449677,4.687338194
1744456516183,4.690370452
1744456582697,4.722434968
1744456649211,4.680693033
1744456715736,4.693370452
1744456782249,4.661951097
1744456848762,4.686725291
1744456915275,4.69824142
1744456993188,4.655273678
1744457059701,4.629886581
1744457126213,4.717596259
1744457192724,4.678273678
1744457259253,4.723628517
1744457325787,4.754467226
1744457458806,4.67040271
1744457591837,4.691564001
1744457658347,4.653467226
1744457724869,4.677660775
1744457857896,4.663757549
1744457935805,4.700628517
1744458014835,4.70608013
1744458088161,4.741789807
1744458160374,4.749628517
1744458233707,4.773822065
1744458380366,4.693983355
1744458453691,4.71940271
1744458525904,4.735725291
1744458592414,4.752047872
1744458658934,4.695789807
1744458731138,4.683725291
1744458797660,4.686725291
1744458930691,4.720596259
1744458997214,4.716983355
1744459063722,4.646822065
1744459196756,4.679467226
1744459263264,4.702467226
1744459329775,4.70124142
1744459396294,4.714564001
1744459474205,4.695822065
1744459547532,4.709725291
1744459698775,4.692176904
1744459783491,4.704273678
1744459856825,4.683725291
1744459930150,4.727854323
1744460003485,4.672209162
1744460076815,4.700047872
1744460149190,4.702467226
1744460215536,4.720015613
1744460282550,4.722434968
1744460415870,4.735725291
1744460481589,4.705499484
1744460548115,4.628660775
1744460614621,4.697015613
1744460681145,4.691564001
1744460747661,4.687338194
1744460819863,4.712725291
1744460952897,4.77624142
1744461019414,4.741176904
1744461085937,4.666176904
1744461152465,4.686112388
1744461218978,4.67040271
1744461285490,4.682499484
1744461357706,4.680693033
1744461424216,4.666176904
1744461490728,4.602047872
1744461557249,4.726660775
1744461623757,4.695209162
1744461690280,4.667983355
1744461756788,4.63108013
1744461823297,4.69340271
1744461889809,4.724822065
1744461956321,4.685531743
1744462022839,4.663757549
1744462089357,4.697628517
1744462155866,4.674628517
1744462222379,4.715176904
1744462288896,4.710338194
1744462355412,4.697628517
1744462421925,4.753273678
1744462488431,4.689757549
1744462554950,4.716983355
1744462693678,4.666176904
1744462760204,4.664370452
1744462826701,4.692789807
1744462893228,4.716983355
1744462959736,4.693983355
1744463026253,4.71940271
1744463092769,4.678273678
1744463159284,4.586338194
1744463292304,4.69640271
1744463364515,4.703660775
1744463431390,4.724854323
1744463497550,4.660112388
1744463564630,4.649854323
1744463630584,4.658918839
1744463697930,4.717564001
1744463769307,4.687951097
1744463835819,4.728467226
1744463902336,4.669176904
1744463974547,4.703660775
1744464041670,4.717596259
1744464107577,4.657693033
1744464252200,4.742983355
1744464318516,4.737531743
1744464451541,4.741176904
1744464518570,4.743596259
1744464584571,4.714564001
1744464651870,4.67040271
1744464717667,4.686725291
1744464795595,4.67524142
1744464862121,4.677047872
1744464928642,4.607499484
1744464995155,4.690370452
1744465062000,4.671015613
1744465128182,4.678273678
1744465200467,4.732693033
1744465333420,4.713338194
1744465399946,4.762338194
1744465466460,4.687338194
1744465532964,4.753273678
1744465599479,4.671015613
1744465665992,4.718789807
1744465732499,4.686112388
1744465799190,4.70124142
1744465871235,4.645596259
1744465937751,4.75508013
1744466004260,4.660725291
1744466070775,4.681886581
1744466137292,4.73208013
1744466203795,4.640757549
1744466270315,4.678273678
1744466336826,4.638951097
1744466403356,4.721822065
1744466469855,4.54640271
1744466542640,4.741757549
1744466608575,4.773822065
1744466675950,4.72908013
1744466747316,4.714564001
1744466813825,4.721209162
1744466880427,4.705467226
1744467013366,4.697628517
1744467079881,4.635338194
1744467146397,4.730886581
1744467212915,4.689144646
1744467279421,4.671596259
1744467345932,4.678273678
1744467412456,4.663144646
1744467478971,4.594209162
1744467612500,4.718789807
1744467678511,4.671628517
1744467745220,4.70608013
1744467811532,4.713951097
1744467878500,4.681886581
1744467944570,4.737531743
1744468016781,4.57908013
1744468083290,4.681886581
1744468149804,4.694596259
1744468282826,4.64440271
1744468349346,4.684918839
1744468415872,4.660725291
1744468482400,4.697628517
1744468548910,4.665564001
1744468615435,4.65708013
1744468681947,4.736951097
1744468814965,4.686112388
1744468881494,4.648628517
1744468948110,4.636531743
1744469014520,4.614757549
1744469081370,4.700047872
1744469147549,4.599628517
1744469214640,4.647434968
1744469280628,4.72240271
1744469352801,4.676434968
1744469419304,4.686725291
1744469485812,4.608112388
1744469552333,4.672822065
1744469618838,4.67524142
1744469685376,4.633499484
1744469751872,4.635918839
1744469818377,4.738757549
1744469884896,4.648015613
1744469951419,4.681886581
1744470017929,4.666789807
1744470084439,4.668596259
1744470150946,4.70608013
1744470217461,4.705467226
1744470283974,4.687338194
1744470350499,4.681305936
1744470417800,4.62140271
1744470483519,4.653467226
1744470550360,4.677047872
1744470627951,4.623209162
1744470694454,4.656499484
1744470760970,4.70608013
1744470827492,4.67040271
1744470894120,4.709112388
1744470960616,4.732693033
1744471093546,4.652854323
1744471160660,4.613564001
1744471226574,4.623822065
1744471293920,4.674628517
1744471359608,4.557886581
1744471426121,4.630467226
1744471492635,4.651660775
1744471559144,4.662531743
1744471692235,4.680693033
1744471758691,4.695822065
1744471825206,4.662531743
1744471903119,4.712725291
1744471969636,4.643176904
1744472036138,4.655273678
1744472102689,4.600854323
1744472235712,4.694596259
1744472302220,4.602660775
1744472368740,4.739370452
1744472435260,4.726047872
1744472501773,4.651047872
1744472568289,4.645596259
1744472634797,4.662531743
1744472701306,4.699434968
1744472834348,4.655273678
1744472900851,4.715757549
1744472973650,4.733918839
1744473039583,4.714564001
1744473117489,4.748434968
1744473184100,4.721209162
1744473250530,4.685531743
1744473317260,4.669789807
1744473383537,4.669789807
1744473450440,4.70608013
1744473516553,4.662531743
1744473583610,4.705467226
1744473649576,4.700047872
1744473716920,4.700628517
1744473782604,4.749047872
1744473915626,4.691564001
1744473982134,4.715757549
1744474048651,4.701854323
1744474115157,4.701854323
1744474181666,4.699434968
1744474248181,4.697015613
1744474314693,4.677660775
1744474404400,4.664338194
1744474470522,4.614757549
1744474537340,4.630467226
1744474603549,4.672822065
1744474670500,4.648628517
1744474736562,4.617176904
1744474803760,4.673434968
1744474936110,4.758112388
1744475002627,4.76840271
1744475069143,4.758112388
1744475135651,4.646822065
1744475207864,4.687338194
1744475274376,4.677047872
1744475340883,4.648628517
1744475473916,4.704273678
1744475540423,4.697628517
1744475606936,4.669789807
1744475673449,4.692176904
1744475739983,4.734531743
1744475806504,4.757499484
1744475873230,4.664951097
1744475939529,4.606305936
1744476072592,4.697015613
1744476139720,4.652273678
1744476272910,4.57240271
1744476338613,4.676467226
1744476405122,4.728467226
1744476471636,4.635918839
1744476616630,4.692176904
1744476682588,4.693983355
1744476749900,4.703660775
1744476815614,4.637144646
1744476882131,4.651047872
1744476948640,4.683693033
1744477015156,4.703660775
1744477081663,4.725434968
1744477214691,4.642564001
1744477281207,4.634725291
1744477347715,4.700660775
1744477414242,4.739951097
1744477547275,4.672822065
1744477613796,4.707305936
1744477680382,4.680693033
1744477746828,4.766564001
1744477813346,4.643176904
1744477902978,4.682499484
1744477974874,4.700047872
1744478041395,4.72724142
1744478174428,4.703660775
1744478240954,4.753273678
1744478307454,4.686725291
1744478379669,4.712757549
1744478446183,4.69824142
1744478518396,4.724854323
1744478590619,4.677660775
1744478657131,4.637757549
1744478723649,4.690951097
1744478790163,4.62324142
1744478856679,4.67040271
1744478923197,4.72724142
1744478989707,4.743596259
1744479056223,4.652854323
1744479122730,4.699434968
1744479255766,4.713338194
1744479327981,4.697628517
1744479394491,4.688531743
1744479461390,4.717564001
1744479527557,4.768983355
1744479599778,4.756886581
1744479733260,4.671596259
1744479805170,4.70124142
1744479871537,4.755693033
1744479938570,4.590564001
1744480004577,4.744209162
1744480071900,4.750854323
1744480137602,4.756886581
1744480204119,4.647434968
1744480270631,4.687951097
1744480337144,4.716983355
1744480403660,4.653467226
1744480470170,4.720015613
1744480536690,4.703660775
1744480603204,4.718176904
1744480669726,4.734531743
1744480736235,4.710918839
1744480935787,4.683693033
1744481002295,4.611144646
1744481068812,4.660112388
1744481146731,4.637757549
1744481213247,4.637144646
1744481279758,4.687951097
1744481413710,4.619596259
1744481479295,4.684305936
1744481545812,4.723628517
1744481612323,4.702467226
1744481678839,4.742370452
1744481745346,4.622015613
1744481811869,4.690983355
1744481878373,4.680693033
1744481944884,4.679467226
1744482011411,4.69640271
1744482077913,4.654660775
1744482210937,4.699434968
1744482277455,4.73208013
1744482410475,4.677047872
1744482476990,4.65408013
1744482554903,4.608693033
1744482621419,4.631693033
1744482687937,4.739951097
1744482820976,4.67524142
1744482887482,4.77624142
1744482954200,4.765370452
1744483153572,4.682499484
1744483220780,4.686725291
1744483292303,4.749015613
1744483365628,4.758725291
1744483438963,4.758112388
1744483512279,4.685531743
1744483585611,4.65408013
1744483664622,4.765951097
1744483731132,4.733918839
1744483797650,4.809531743
1744483864166,4.744209162
1744483930671,4.714564001
1744483997177,4.742983355
1744484063694,4.747822065
1744484130205,4.70124142
1744484196717,4.764144646
1744484263226,4.672209162
1744484329739,4.793176904
1744484462766,4.770209162
1744484595791,4.799822065
1744484662308,4.736918839
1744484734517,4.674628517
1744484801370,4.761144646
1744484867551,4.698822065
1744485011968,4.762338194
1744485078488,4.735112388
1744485144991,4.762338194
1744485211504,4.685531743
1744485278160,4.762338194
1744485344539,4.711531743
1744485411530,4.739370452
1744485477563,4.699434968
1744485544770,4.715144646
1744485610601,4.734531743
1744485677111,4.692789807
1744485743638,4.699434968
1744485810159,4.766564001
1744485876671,4.687951097
1744485943184,4.730273678
1744486009702,4.737531743
1744486076223,4.731499484
1744486142742,4.659499484
1744486226348,4.708499484
1744486298570,4.750854323
1744486370787,4.775047872
1744486437296,4.715757549
1744486503815,4.756886581
1744486570331,4.631693033
1744486636838,4.749015613
1744486703366,4.730886581
1744486769877,4.731499484
1744486903105,4.706693033
1744486969456,4.71940271
1744487035966,4.753886581
1744487102481,4.749015613
1744487235515,4.759918839
1744487302220,4.715176904
1744487368539,4.766564001
1744487435540,4.755693033
1744487501571,4.716370452
1744487568850,4.785918839
1744487634595,4.664951097
1744487712496,4.720596259
1744487779140,4.759305936
1744487845516,4.698209162
1744487912270,4.75508013
1744487978535,4.758725291
1744488045410,4.773822065
1744488111559,4.751434968
1744488178700,4.812531743
1744488244586,4.716370452
1744488311900,4.683693033
1744488377610,4.727854323
1744488444112,4.72424142
1744488510632,4.75508013
1744488577145,4.724822065
1744488643652,4.738757549
1744488710173,4.75508013
1744488776688,4.789564001
1744488843212,4.797434968
1744488987631,4.787144646
1744489054143,4.737531743
1744489187174,4.767176904
1744489253683,4.702467226
1744489320252,4.77140271
1744489453265,4.80408013
1744489519735,4.627467226
1744489586247,4.803467226
1744489652764,4.76840271
1744489719277,4.720596259
1744489785799,4.786531743
1744489852319,4.793789807
1744489918840,4.789564001
1744490051874,4.785305936
1744490118387,4.748434968
1744490184908,4.772628517
1744490251423,4.761725291
1744490335460,4.683112388
1744490401553,4.699434968
1744490534613,4.721209162
1744490601129,4.658918839
1744490667649,4.678273678
1744490739871,4.684305936
1744490806379,4.753886581
1744490872904,4.727854323
1744490945114,4.729693033
1744491011634,4.730273678
1744491078148,4.698822065
1744491144664,4.634112388
1744491211169,4.79440271
1744491277686,4.782886581
1744491344203,4.698822065
1744491410717,4.728467226
1744491477233,4.790757549
1744491543744,4.723628517
1744491610262,4.704886581
1744491676775,4.777467226
1744491743292,4.765370452
1744491809795,4.82040271
1744491876309,4.735725291
1744491942823,4.706693033
1744492009329,4.75024142
1744492075841,4.749047872
1744492142354,4.772628517
1744492220271,4.676434968
1744492286777,4.746628517
1744492353295,4.727854323
1744492419808,4.790757549
1744492486328,4.676434968
1744492552837,4.775660775
1744492619357,4.746015613
1744492752386,4.78108013
1744492818898,4.697015613
1744492885418,4.776854323
1744492951935,4.779273678
1744493018441,4.710918839
1744493084958,4.775660775
1744493151473,4.828854323
1744493217980,4.712144646
1744493284504,4.742370452
1744493351130,4.710305936
1744493417519,4.735112388
1744493495436,4.734499484
1744493561951,4.748434968
1744493628464,4.808918839
1744493694983,4.778047872
1744493761505,4.742370452
1744493894547,4.761725291
1744493961610,4.681273678
1744494027581,4.698822065
1744494094980,4.769596259
1744494160647,4.778660775
1744494227165,4.721209162
1744494293681,4.761112388
1744494360188,4.715144646
1744494493224,4.72908013
1744494559751,4.733918839
1744494626262,4.741176904
1744494692787,4.599047872
1744494765700,4.80224142
1744494842919,4.766564001
1744494975955,4.673434968
1744495042464,4.736918839
1744495108986,4.715757549
1744495175503,4.755693033
1744495242120,4.744209162
1744495308527,4.75508013
1744495375450,4.736951097
1744495441568,4.735725291
1744495574588,4.661951097
1744495641106,4.715144646
1744495707623,4.622628517
1744495774134,4.759305936
1744495840647,4.751467226
1744495907169,4.692789807
1744495973679,4.707305936
1744496040195,4.634725291
1744496112397,4.813144646
1744496178914,4.753854323
1744496245446,4.731499484
1744496311936,4.749015613
1744496378457,4.752660775
1744496444978,4.767789807
1744496511490,4.658305936
1744496583693,4.67040271
1744496650212,4.666789807
1744496716723,4.592370452
1744496783252,4.758725291
1744496849756,4.709725291
1744496916280,4.629273678
1744496988482,4.70124142
1744497055100,4.766564001
1744497121516,4.737531743
1744497254547,4.720015613
1744497321560,4.692789807
1744497387577,4.825854323
1744497454970,4.702467226
1744497520608,4.75024142
1744497587117,4.779886581
1744497653636,4.765983355
1744497720157,4.75024142
1744497853205,4.773209162
1744497919716,4.793176904
1744497986224,4.740564001
1744498052730,4.715144646
1744498119251,4.746596259
1744498185757,4.686144646
1744498263671,4.752047872
1744498330181,4.714564001
1744498396690,4.730273678
1744498463205,4.806499484
1744498529721,4.699434968
1744498596231,4.778660775
1744498662751,4.704886581
1744498729267,4.698209162
1744498795776,4.773822065
1744498862289,4.757499484
1744498995316,4.811338194
1744499061832,4.768983355
1744499128352,4.713951097
1744499194856,4.736918839
1744499261373,4.72424142
1744499327886,4.740564001
1744499394397,4.721209162
1744499460914,4.744789807
1744499538825,4.810725291
1744499671863,4.744789807
1744499738366,4.690370452
1744499804888,4.650434968
1744499871400,4.765983355
1744499937919,4.747209162
1744500004429,4.72424142
1744500070945,4.762338194
1744500137461,4.795015613
1744500203983,4.780467226
1744500270487,4.72424142
1744500337170,4.728467226
1744500403532,4.762951097
1744500470410,4.77324142
1744500603800,4.733305936
